ind,ind_t,date,adr,p,n_killed,n_injured,city,state,LON,LAT,case,summary,age_of_shooter,prior_signs_mental_health_issues,mental_health_details,weapons_obtained_legally,where_obtained,weapon_type,weapon_details,race,gender,mental_health_sources,sources_additional_age,type,log_n_killed,log_n_injured,indegree,outdegree
117,77,2014-07-02,1400 block of West Congress Street Chester Pennsylvania,0.5375278407684164,0,5,Chester,Pennsylvania,-75.38633270000003,39.840613,,,,,,,,,,,,,,,0.0,1.791759469228055,6,3
118,78,2014-07-04,1722 Thurgood Street Norfolk Virginia,0.5375278407684164,0,5,Norfolk,Virginia,-76.26257620000001,36.826021000000004,,,,,,,,,,,,,,,0.0,1.791759469228055,6,3
119,79,2014-07-05,4700 Piggott Avenue Centreville Illinois,0.5375278407684164,0,5,Centreville,Illinois,-90.1232191,38.5800536,,,,,,,,,,,,,,,0.0,1.791759469228055,5,3
120,79,2014-07-05,Broad Ripple Avenue Indianapolis Indiana,0.6238324625039507,0,7,Indianapolis,Indiana,-86.1313339,39.86863029999999,,,,,,,,,,,,,,,0.0,2.079441541679836,4,4
121,79,2014-07-05,333 SE 122ND Ave Portland Oregon,0.9680344001221916,1,4,Portland,Oregon,-122.53802749999998,45.5199441,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,2,5
122,79,2014-07-05,861 W. 36th Street Norfolk Virginia,0.6238324625039507,0,7,Norfolk,Virginia,-76.29744040000001,36.8782321,,,,,,,,,,,,,,,0.0,2.079441541679836,4,4
123,79,2014-07-05,1700 Almeda-Genoa Houston Texas,0.583773044716594,0,6,Houston,Texas,-95.395748,29.612063,,,,,,,,,,,,,,,0.0,1.9459101490553128,5,4
124,80,2014-07-06,100 block of Erb Street Buffalo New York,0.4828313737302301,0,4,Buffalo,New York,-78.8001941,42.92087470000001,,,,,,,,,,,,,,,0.0,1.6094379124341005,11,0
125,80,2014-07-06,4600 block of Natural Bridge Avenue Saint Louis Missouri,0.4828313737302301,0,4,Saint Louis,Missouri,-90.2418171,38.6716102,,,,,,,,,,,,,,,0.0,1.6094379124341005,11,0
126,80,2014-07-06,NW 20th Ave and NW 62nd St Miami Florida,1.0986122886681096,2,2,Miami,Florida,-80.22998299999998,25.8315384,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,1,7
127,81,2014-07-07,312  E Baseline Street  San Bernardino California,0.9680344001221916,1,4,San Bernardino,California,-117.27820890000001,34.121708899999994,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,3,5
128,81,2014-07-07,KY 194E Stopover Kentucky,0.4828313737302301,0,4,Stopover,Kentucky,-82.09269909999998,37.51569250000001,,,,,,,,,,,,,,,0.0,1.6094379124341005,11,0
129,82,2014-07-08,35 March Street Providence Rhode Island,0.5375278407684164,0,5,Providence,Rhode Island,-71.424938,41.84164699999999,,,,,,,,,,,,,,,0.0,1.791759469228055,7,2
130,83,2014-07-09,711 Leaflet Ln Spring Texas,1.5700812585067028,6,1,Spring,Texas,-95.4420109,30.04083199999999,,,,,,,,,,,,,,,1.9459101490553128,0.6931471805599453,0,9
131,84,2014-07-11,5200 West Quincy Street Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.7554189,41.877689399999994,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,4,6
132,85,2014-07-12,1700 block of Summit Avenue Pasadena California,1.2999897393843562,3,2,Pasadena,California,-118.1473213,34.175069799999996,,,,,,,,,,,,,,,1.3862943611198906,1.0986122886681098,1,10
133,86,2014-07-13,1700 block of Lincoln Road NE Washington District of Columbia,0.4828313737302301,0,4,Washington,District of Columbia,-77.00855190000001,38.9126684,,,,,,,,,,,,,,,0.0,1.6094379124341005,6,0
134,86,2014-07-13,84 West Park Place Stamford Connecticut,0.5375278407684164,0,5,Stamford,Connecticut,-73.54133089999998,41.053512,,,,,,,,,,,,,,,0.0,1.791759469228055,5,3
135,86,2014-07-13,12600 Renton Avenue South  Skyway Washington,0.5375278407684164,0,5,Skyway,Washington,-122.23931770000002,47.4917411,,,,,,,,,,,,,,,0.0,1.791759469228055,5,3
136,87,2014-07-14,Fulton Avenue  Sacramento California,0.9680344001221916,1,4,Sacramento,California,-121.401552,38.604242600000006,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,2,8
137,88,2014-07-19,1300 North Mason Avenue Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.7745077,41.90395059999999,,,,,,,,,,,,,,,0.0,1.6094379124341005,7,0
138,89,2014-07-20,Rancho Drive 3400 block  Las Vegas Nevada,0.9010913347279288,1,3,Las Vegas,Nevada,-115.21484050000001,36.220257399999994,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,3,5
139,89,2014-07-20,5103 block of Bunkum Rd East Saint Louis Illinois,0.9010913347279288,1,3,East Saint Louis,Illinois,-90.0961257,38.6234256,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,3,5
140,90,2014-07-21,300 block of Foote Park Lane Memphis Tennessee,0.4828313737302301,0,4,Memphis,Tennessee,-90.04521209999999,35.132856200000006,,,,,,,,,,,,,,,0.0,1.6094379124341005,7,0
141,90,2014-07-21,36 Welland Avenue Irvington New Jersey,0.583773044716594,0,6,Irvington,New Jersey,-74.22881869999998,40.7171709,,,,,,,,,,,,,,,0.0,1.9459101490553128,5,2
142,91,2014-07-23,700 block of Hickory St Braddock Pennsylvania,0.4828313737302301,0,4,Braddock,Pennsylvania,-79.86131809999998,40.4057463,,,,,,,,,,,,,,,0.0,1.6094379124341005,7,0
143,92,2014-07-25,700 S California Ave Chicago Illinois,1.0689760711085556,1,6,Chicago,Illinois,-87.69629990000001,41.87269600000001,,,,,,,,,,,,,,,0.6931471805599453,1.9459101490553128,0,7
144,93,2014-07-26,Royal Street Sylvester Georgia,0.6591673732008658,0,8,Sylvester,Georgia,-83.8221032,31.530619599999998,,,,,,,,,,,,,,,0.0,2.19722457733622,4,5
145,93,2014-07-26,35 Water Street Saco Maine,1.2542316284596384,5,0,Saco,Maine,-70.4487735,43.497956099999996,,,,,,,,,,,,,,,1.791759469228055,0.0,0,9
146,93,2014-07-26,Third Ave and Redbud St Pine Bluff Arkansas,0.9010913347279288,1,3,Pine Bluff,Arkansas,-92.05336690000001,34.216438700000005,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,2,5
147,94,2014-07-27,2000 block of East John Avenue Saint Louis Missouri,0.5375278407684164,0,5,Saint Louis,Missouri,-90.209797,38.671681899999996,,,,,,,,,,,,,,,0.0,1.791759469228055,7,0
148,95,2014-07-28,4900 block of North Front Street Philadelphia Pennsylvania,0.9680344001221916,1,4,Philadelphia,Pennsylvania,-75.123901,40.024744399999996,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,2,6
149,96,2014-07-30,5109 New Moon Dr Hope Mills North Carolina,1.4532374265141534,3,4,Hope Mills,North Carolina,-78.9509429,35.0006557,,,,,,,,,,,,,,,1.3862943611198906,1.6094379124341005,0,13
150,97,2014-08-01,1500 block of South Etting Street Philadelphia Pennsylvania,0.9010913347279288,1,3,Philadelphia,Pennsylvania,-75.19013919999998,39.93445759999999,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,4,7
151,98,2014-08-02,Penn Avenue and 29th Street Pittsburgh Pennsylvania,1.0227308671603779,1,5,Pittsburgh,Pennsylvania,-79.97419909999998,40.4578461,,,,,,,,,,,,,,,0.6931471805599453,1.791759469228055,3,10
152,98,2014-08-02,Acushnet Avenue New Bedford Massachusetts,0.6238324625039507,0,7,New Bedford,Massachusetts,-70.9262267,41.6871658,,,,,,,,,,,,,,,0.0,2.079441541679836,7,7
153,98,2014-08-02,5125 Wynell Street Dallas Texas,1.178350206951907,3,1,Dallas,Texas,-96.7824651,32.6858171,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,2,11
154,99,2014-08-03,East 9th Street and Bridge Street Columbia Tennessee,0.5375278407684164,0,5,Columbia,Tennessee,-87.02980749999998,35.61170200000001,,,,,,,,,,,,,,,0.0,1.791759469228055,9,2
155,99,2014-08-03,5200 block of Thekla  Saint Louis Missouri,0.5375278407684164,0,5,Saint Louis,Missouri,-90.2433765,38.69043920000001,,,,,,,,,,,,,,,0.0,1.791759469228055,9,2
156,99,2014-08-03,3403 FM 1960 Humble Texas,0.6238324625039507,0,7,Humble,Texas,-95.2662184,30.004894,,,,,,,,,,,,,,,0.0,2.079441541679836,8,5
157,99,2014-08-03,14458 Rixeyville Rd Culpeper Virginia,1.2542316284596384,5,0,Culpeper,Virginia,-77.991824,38.500221999999994,,,,,,,,,,,,,,,1.791759469228055,0.0,1,11
158,100,2014-08-04,1100 block of Joseph E. Boone Boulevard NW Atlanta Georgia,0.5375278407684164,0,5,Atlanta,Georgia,-84.42353410000003,33.763481,,,,,,,,,,,,,,,0.0,1.791759469228055,8,4
159,101,2014-08-06,1700 block of Quincy Street  Bakersfield California,1.178350206951907,3,1,Bakersfield,California,-118.97414840000002,35.38163270000001,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,2,11
160,102,2014-08-08,3426 Vassar NE Albuquerque New Mexico,0.9010913347279288,1,3,Albuquerque,New Mexico,-106.614901,35.1194254,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,5,6
161,102,2014-08-08,Second Street and Todd Place NE Washington District of Columbia,0.4828313737302301,0,4,Washington,District of Columbia,-77.00122549999998,38.9135345,,,,,,,,,,,,,,,0.0,1.6094379124341005,11,0
162,102,2014-08-08,3000 block of N. 28th Street  Milwaukee Wisconsin,0.4828313737302301,0,4,Milwaukee,Wisconsin,-87.9483186,43.073507899999996,,,,,,,,,,,,,,,0.0,1.6094379124341005,11,0
163,103,2014-08-09,400 3rd Ave N Minneapolis Minnesota,1.1443703995928276,1,8,Minneapolis,Minnesota,-93.2751811,44.9828835,,,,,,,,,,,,,,,0.6931471805599453,2.19722457733622,3,13
164,104,2014-08-10,16300 block of Heather Glen Road  Moreno Valley California,0.6238324625039507,0,7,Moreno Valley,California,-117.22176040000001,33.883615999999996,,,,,,,,,,,,,,,0.0,2.079441541679836,6,7
165,104,2014-08-10,2455 Idylwild Dr Wrightsville Georgia,0.583773044716594,0,6,Wrightsville,Georgia,-82.72899629999998,32.7091475,,,,,,,,,,,,,,,0.0,1.9459101490553128,8,6
166,104,2014-08-10,50 block of N St SW Washington District of Columbia,0.583773044716594,0,6,Washington,District of Columbia,-77.0108573,38.8744857,,,,,,,,,,,,,,,0.0,1.9459101490553128,8,6
167,104,2014-08-10,5400 block of Burgundy St New Orleans Louisiana,1.3065564428360932,2,5,New Orleans,Louisiana,-90.01919699999998,29.959362,,,,,,,,,,,,,,,1.0986122886681098,1.791759469228055,0,12
168,105,2014-08-12,Brent Cir Cartersville Georgia,1.184916910403644,2,3,Cartersville,Georgia,-84.8847095,34.1725389,,,,,,,,,,,,,,,1.0986122886681098,1.3862943611198906,2,11
169,105,2014-08-12,Oakmont Ave Buffalo New York,0.9010913347279288,1,3,Buffalo,New York,-78.80785019999998,42.9323808,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,4,8
170,106,2014-08-13,New Orleans and North Rocheblave streets New Orleans Louisiana,0.4828313737302301,0,4,New Orleans,Louisiana,-90.06607969999996,29.981224800000003,,,,,,,,,,,,,,,0.0,1.6094379124341005,10,0
171,106,2014-08-13,Treeland Drive Clarksville Tennessee,0.4828313737302301,0,4,Clarksville,Tennessee,-87.309525,36.589878999999996,,,,,,,,,,,,,,,0.0,1.6094379124341005,10,0
172,107,2014-08-14,797 Pope Street Memphis Tennessee,0.9010913347279288,1,3,Memphis,Tennessee,-89.956144,35.154015,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,4,6
173,108,2014-08-16,122 Pierpont Avenue Salt Lake City Utah,0.583773044716594,0,6,Salt Lake City,Utah,-111.89493229999998,40.7640947,,,,,,,,,,,,,,,0.0,1.9459101490553128,7,5
174,108,2014-08-16,West 3rd Street and Monroe Avenue Plainfield New Jersey,0.9010913347279288,1,3,Plainfield,New Jersey,-74.4381949,40.6041741,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,3,5
175,109,2014-08-17,Owens Avenue and H Street Las Vegas Nevada,0.4828313737302301,0,4,Las Vegas,Nevada,-115.1519842,36.188347799999995,,,,,,,,,,,,,,,0.0,1.6094379124341005,10,0
176,109,2014-08-17,Purdue Street and Georgetown Avenue East Palo Alto California,0.9010913347279288,1,3,East Palo Alto,California,-122.1377406,37.4789729,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,3,3
177,109,2014-08-17,Edinboro Street Boston Massachusetts,0.4828313737302301,0,4,Boston,Massachusetts,-71.05969879999998,42.3517686,,,,,,,,,,,,,,,0.0,1.6094379124341005,10,0
178,109,2014-08-17,153-38 118th Ave Queens New York,0.4828313737302301,0,4,Queens,New York,-73.78848119999998,40.6808923,,,,,,,,,,,,,,,0.0,1.6094379124341005,10,0
179,110,2014-08-18,Main and Hyacinth streets Saint Martinville Louisiana,0.4828313737302301,0,4,Saint Martinville,Louisiana,-91.8302365,30.116777600000002,,,,,,,,,,,,,,,0.0,1.6094379124341005,10,0
180,111,2014-08-20,1400 block of Briarcrest Lane Memphis Tennessee,0.5375278407684164,0,5,Memphis,Tennessee,-89.8557103,35.10120870000001,,,,,,,,,,,,,,,0.0,1.791759469228055,6,0
181,112,2014-08-24,1400 block of Celis Street  San Fernando California,1.4532374265141534,3,4,San Fernando,California,-118.44612420000001,34.2860189,,,,,,,,,,,,,,,1.3862943611198906,1.6094379124341005,0,7
182,112,2014-08-24,1013 Carrie Street Augusta Georgia,0.9010913347279288,1,3,Augusta,Georgia,-81.9742662,33.46655459999999,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,0,4
183,112,2014-08-24,8300 block of South Halsted Street Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.6443353,41.74321060000001,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,0,4
184,113,2014-08-27,16600 block of Edmore Detroit Michigan,0.9010913347279288,1,3,Detroit,Michigan,-82.9484543,42.447318700000004,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1,6
185,114,2014-08-29,820 Peach St Brooksville Florida,1.178350206951907,3,1,Brooksville,Florida,-82.39088679999998,28.5459012,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,1,7
186,115,2014-08-31,200 block of South Q Street  Livermore California,0.5375278407684164,0,5,Livermore,California,-121.777052,37.678336200000004,,,,,,,,,,,,,,,0.0,1.791759469228055,6,1
187,116,2014-09-02,3622 Medgar Evers Boulevard Jackson Mississippi,1.184916910403644,2,3,Jackson,Mississippi,-90.21405290000001,32.340522899999996,,,,,,,,,,,,,,,1.0986122886681098,1.3862943611198906,1,8
188,116,2014-09-02,25000 block of Fifth Street  Highland California,0.5375278407684164,0,5,Highland,California,-117.25876140000001,34.1087018,,,,,,,,,,,,,,,0.0,1.791759469228055,5,1
189,117,2014-09-03,East 27th and Stanford  Los Angeles California,0.583773044716594,0,6,Los Angeles,California,-118.260077,34.019890600000004,,,,,,,,,,,,,,,0.0,1.9459101490553128,6,4
190,118,2014-09-04,2400 block of Martin Luther King Boulevard Flint Michigan,0.5375278407684164,0,5,Flint,Michigan,-83.70411299999998,43.03842420000001,,,,,,,,,,,,,,,0.0,1.791759469228055,7,2
191,119,2014-09-06,576 Poplar Street Macon Georgia,0.5375278407684164,0,5,Macon,Georgia,-83.62997949999998,32.834754100000005,,,,,,,,,,,,,,,0.0,1.791759469228055,4,1
192,119,2014-09-06,2015 Orange Blossom Trail Orlando Florida,0.4828313737302301,0,4,Orlando,Florida,-81.3965152,28.5204997,,,,,,,,,,,,,,,0.0,1.6094379124341005,7,0
193,120,2014-09-11,14000 block of Patton Detroit Michigan,1.1090354888959124,1,7,Detroit,Michigan,-83.24284000000002,42.387662,,,,,,,,,,,,,,,0.6931471805599453,2.079441541679836,2,5
194,121,2014-09-14,225 E Fifth Anchorage Alaska,0.583773044716594,0,6,Anchorage,Alaska,-149.88015049999996,61.2177897,,,,,,,,,,,,,,,0.0,1.9459101490553128,2,3
195,121,2014-09-14,229 Naval Air Station Drive Flour Bluff Texas,1.178350206951907,3,1,Flour Bluff,Texas,-97.27583810000002,27.6771593,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,1,5
196,122,2014-09-15,Chef Menteur Highway and Dale Street New Orleans Louisiana,0.5375278407684164,0,5,New Orleans,Louisiana,-90.009757,30.011209,,,,,,,,,,,,,,,0.0,1.791759469228055,5,2
197,123,2014-09-18,NW 30th Street and NW 39th Terrace Bell Florida,1.5380572041353535,8,0,Bell,Florida,-82.8626239,29.7555125,,,,,,,,,,,,,,,2.19722457733622,0.0,0,7
198,124,2014-09-19,32-14 106th St Queens New York,0.4828313737302301,0,4,Queens,New York,-73.863359,40.75929,,,,,,,,,,,,,,,0.0,1.6094379124341005,7,0
199,125,2014-09-20,8297 Curtis Rd Batesville Mississippi,1.0986122886681096,2,2,Batesville,Mississippi,-90.0523771,34.3399627,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,3,7
200,126,2014-09-21,440 First St East Liverpool Ohio,0.4828313737302301,0,4,East Liverpool,Ohio,-80.55197520000002,40.63082120000001,,,,,,,,,,,,,,,0.0,1.6094379124341005,6,0
201,127,2014-09-26,600 block of Turner Road Darlington County South Carolina,0.9680344001221916,1,4,Darlington County,South Carolina,-80.0087746,34.3649897,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,3,6
202,128,2014-09-27,2000 block East John Avenue Saint Louis Missouri,0.5375278407684164,0,5,Saint Louis,Missouri,-90.209797,38.671681899999996,,,,,,,,,,,,,,,0.0,1.791759469228055,3,4
203,129,2014-09-28,NW 7th Ave and NW 64th St Miami Florida,0.8317766166719344,0,15,Miami,Florida,-80.20859140000002,25.8341404,,,,,,,,,,,,,,,0.0,2.772588722239781,3,4
204,129,2014-09-28,2800 block of Hope Street Philadelphia Pennsylvania,0.4828313737302301,0,4,Philadelphia,Pennsylvania,-75.13121170000002,39.99265379999999,,,,,,,,,,,,,,,0.0,1.6094379124341005,4,0
205,130,2014-09-29,2300 block of West Fountain Way  Fresno California,0.4828313737302301,0,4,Fresno,California,-119.83811840000001,36.7813624,,,,,,,,,,,,,,,0.0,1.6094379124341005,4,0
206,130,2014-09-29,29 Sandy Dam Lane Walterboro South Carolina,1.1090354888959124,1,7,Walterboro,South Carolina,-80.62036599999998,32.885248,,,,,,,,,,,,,,,0.6931471805599453,2.079441541679836,0,7
207,131,2014-10-04,1925 West Holt Avenue  Pomona California,0.4828313737302301,0,4,Pomona,California,-117.7841086,34.0617716,,,,,,,,,,,,,,,0.0,1.6094379124341005,5,0
208,131,2014-10-04,1400 block of Gherald Street Memphis Tennessee,1.0986122886681096,2,2,Memphis,Tennessee,-89.92082420000001,35.16983760000001,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,1,5
209,132,2014-10-05,East 7 Mile Road and Sherwood Street Detroit Michigan,1.0227308671603779,1,5,Detroit,Michigan,-83.03404590000002,42.433768,,,,,,,,,,,,,,,0.6931471805599453,1.791759469228055,2,5
210,132,2014-10-05,7300 block of Linda Drive Jacksonville Florida,1.178350206951907,3,1,Jacksonville,Florida,-81.6723256,30.387033399999996,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,0,6
211,133,2014-10-08,1846 Western Ave Guilderland New York,1.1266065387038702,4,0,Guilderland,New York,-73.87115250000002,42.691440899999996,,,,,,,,,,,,,,,1.6094379124341005,0.0,1,7
212,133,2014-10-08,Auburn Avenue and Edgewood Avenue Atlanta Georgia,0.4828313737302301,0,4,Atlanta,Georgia,-84.3770948,33.7543928,,,,,,,,,,,,,,,0.0,1.6094379124341005,7,0
213,134,2014-10-11,222 Bleecker Street Utica New York,0.5375278407684164,0,5,Utica,New York,-75.228421,43.101249700000004,,,,,,,,,,,,,,,0.0,1.791759469228055,6,3
214,135,2014-10-12,Arthur Langford Jr Place Atlanta Georgia,0.9010913347279288,1,3,Atlanta,Georgia,-84.39776390000002,33.712026200000004,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,5,3
215,135,2014-10-12,1100 block of East March Lane Stockton California,1.178350206951907,3,1,Stockton,California,-121.29292179999999,38.00124,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,0,6
216,136,2014-10-13,85 Mount Zion Road Atlanta Georgia,0.4828313737302301,0,4,Atlanta,Georgia,-84.3882276,33.6727235,,,,,,,,,,,,,,,0.0,1.6094379124341005,8,0
217,137,2014-10-14,6505 Bannor Lane Peachtree Corners Georgia,1.2999897393843562,3,2,Peachtree Corners,Georgia,-84.2512157,33.9504971,,,,,,,,,,,,,,,1.3862943611198906,1.0986122886681098,0,7
218,138,2014-10-16,Mogul Street Detroit Michigan,0.9010913347279288,1,3,Detroit,Michigan,-82.9621522,42.4167375,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,5,6
219,139,2014-10-18,Lenox Road Brooklyn New York,0.4828313737302301,0,4,Brooklyn,New York,-73.93846640000002,40.6548627,,,,,,,,,,,,,,,0.0,1.6094379124341005,6,0
220,139,2014-10-18,192 Breezy Hill Road Graniteville South Carolina,0.9010913347279288,1,3,Graniteville,South Carolina,-81.84303879999999,33.5663524,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,3,5
221,139,2014-10-18,33-02 Queens Blvd Queens New York,0.4828313737302301,0,4,Queens,New York,-73.93112049999998,40.744252100000004,,,,,,,,,,,,,,,0.0,1.6094379124341005,6,0
222,140,2014-10-24,5611 108th St NE Marysville Washington,1.4621757826276218,5,1,Marysville,Washington,-122.15399620000001,48.09572790000001,Marysville-Pilchuck High School shooting,"Jaylen Fryberg, 15, using a .40-caliber Berretta, shot five 
students at Marysville High School, including two of his cousins and three friends, killing all but one. Fryberg arranged to meet them for lunch in the school cafeteria by text. Fryberg was reportedly well-liked at the school and there was not believed to be any ill-will between him and his victims. He committed suicide at the scene.",15,Unclear,"Fryberg was well-liked and allegedly happy, but was also upset about a girl and had posted emotional social media messages. No definitive signs of mental health problems.",No,Gun was his father's.,Handgun,Beretta .40-caliber handgun,Native American,Male,http://www.newyorker.com/science/maria-konnikova/almost-link-mental-health-gun-violence,http://www.seattletimes.com/seattle-news/fourth-marysville-shooting-victim-dies-as-another-is-laid-to-rest/ http://www.mercurynews.com/crime-courts/ci_26814211/jaylen-fryberg-included-tributes-washington-school-shooting-victims,Mass,1.791759469228055,0.6931471805599453,0,8
223,141,2014-10-26,1410 Old Dover Road Cadiz Kentucky,1.1266065387038702,4,0,Cadiz,Kentucky,-87.84965340000002,36.829144799999995,,,,,,,,,,,,,,,1.6094379124341005,0.0,3,8
224,142,2014-10-29,Yale Road and Ramill Road Memphis Tennessee,0.5375278407684164,0,5,Memphis,Tennessee,-89.927195,35.2205375,,,,,,,,,,,,,,,0.0,1.791759469228055,5,4
225,143,2014-11-05,1100 block of Alabama Street  San Francisco California,0.4828313737302301,0,4,San Francisco,California,-122.41113899999999,37.75428220000001,,,,,,,,,,,,,,,0.0,1.6094379124341005,6,0
226,144,2014-11-07,East 126th Street and North Compton Avenue Los Angeles California,0.4828313737302301,0,4,Los Angeles,California,-118.24621680000001,33.9184737,,,,,,,,,,,,,,,0.0,1.6094379124341005,5,0
227,144,2014-11-07,136th Street  Compton California,0.4828313737302301,0,4,Compton,California,-118.2466787,33.9081125,,,,,,,,,,,,,,,0.0,1.6094379124341005,5,0
228,145,2014-11-08,499 E. Arrow Highway Pomona California,0.5375278407684164,0,5,Pomona,California,-117.7417321,34.0902594,,,,,,,,,,,,,,,0.0,1.791759469228055,3,1
229,146,2014-11-15,NW 55th and 12th Miami Florida,0.9010913347279288,1,3,Miami,Florida,-80.22866450000002,25.825107199999998,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,2,4
230,146,2014-11-15,2555 N. Glenstone Springfield Missouri,1.1266065387038702,4,0,Springfield,Missouri,-93.2623309,37.2436912,,,,,,,,,,,,,,,1.6094379124341005,0.0,1,8
231,147,2014-11-16,115 S. Durango El Paso Texas,0.583773044716594,0,6,El Paso,Texas,-106.4935119,31.7570762,,,,,,,,,,,,,,,0.0,1.9459101490553128,3,2
232,147,2014-11-16,1891 E Market St Akron Ohio,0.9680344001221916,1,4,Akron,Ohio,-81.4601481,41.0619729,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,2,6
233,148,2014-11-18,Englestad Street North Las Vegas Nevada,0.4828313737302301,0,4,North Las Vegas,Nevada,-115.14734729999999,36.2100351,,,,,,,,,,,,,,,0.0,1.6094379124341005,6,0
234,149,2014-11-19,700 block of North St. Louis Avenue Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.7138038,41.8936456,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,2,4
235,150,2014-11-21,600 block of Miller Avenue Pittsburgh Pennsylvania,0.583773044716594,0,6,Pittsburgh,Pennsylvania,-79.984016,40.44187150000001,,,,,,,,,,,,,,,0.0,1.9459101490553128,4,2
236,151,2014-11-22,Clifton Avenue and Rice Street Springfield Ohio,0.9010913347279288,1,3,Springfield,Ohio,-83.8077328,39.9095886,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,2,5
237,151,2014-11-22,Fourth Avenue Sisseton South Dakota,1.3345506928718538,4,1,Sisseton,South Dakota,-97.0457522,45.6637619,,,,,,,,,,,,,,,1.6094379124341005,0.6931471805599453,0,9
