ind_t,date,adr,p,n_killed,n_injured,city,state,LON,LAT,log_n_killed,log_n_injured,indegree,outdegree,rand_ind_t,null_indegree,null_outdegree
149,2014-11-19,700 block of North St. Louis Avenue Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.7138038,41.8936456,0.6931471805599453,1.3862943611198906,2,4,901,4,3
528,2016-10-13,2700 block of West Lexington Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.69373,41.872262,0.0,1.6094379124341005,5,0,902,7,8
913,2018-09-01,5225 NW 24th Ct Fort Lauderdale (Lauderhill) Florida,0.9010913347279288,1,3,Fort Lauderdale (Lauderhill),Florida,-80.221183,26.157976,0.6931471805599453,1.3862943611198906,4,8,903,5,10
913,2018-09-01,3232 Lakeside Ave East Cleveland Ohio,1.1090354888959124,1,7,Cleveland,Ohio,-81.67162390000001,41.51553560000001,0.6931471805599453,2.0794415416798357,2,12,903,4,0
49,2014-05-12,3400 West 24th Street Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.710006,41.84806920000001,0.0,1.6094379124341005,7,0,904,7,0
579,2017-01-06,100 Terminal Dr Fort Lauderdale Florida,1.8380046731762325,5,6,Fort Lauderdale,Florida,-80.14354399999998,26.0703315,1.791759469228055,1.9459101490553128,0,11,905,5,0
579,2017-01-06,100 block of W Claremont St Pasadena California,1.0986122886681096,2,2,Pasadena,California,-118.152891,34.1666645,1.0986122886681098,1.0986122886681098,2,8,905,5,0
796,2018-02-13,5400 block of Andry St New Orleans Louisiana,1.1849169104036439,2,3,New Orleans,Louisiana,-90.01693890000001,29.9665222,1.0986122886681098,1.3862943611198906,4,5,906,8,5
73,2014-06-27,1600 block of Cathy Street San Diego California,0.9010913347279288,1,3,San Diego,California,-117.0946296,32.5872545,0.6931471805599453,1.3862943611198906,2,9,907,10,2
578,2017-01-04,14520 Village Drive Fontana California,1.178350206951907,3,1,Fontana,California,-117.4861745,34.0437426,1.3862943611198906,0.6931471805599453,2,8,908,2,5
120,2014-09-11,14000 block of Patton Detroit Michigan,1.1090354888959124,1,7,Detroit,Michigan,-83.24284000000002,42.387662,0.6931471805599453,2.0794415416798357,2,5,909,0,7
244,2015-05-25,1816 N Water Decatur Illinois,0.9680344001221916,1,4,Decatur,Illinois,-88.95417909999998,39.860529,0.6931471805599453,1.6094379124341005,2,8,910,6,3
233,2015-05-03,1600 block of South William Street South Bend Indiana,0.4828313737302301,0,4,South Bend,Indiana,-86.25603690000001,41.65779190000001,0.0,1.6094379124341005,9,0,911,0,9
233,2015-05-03,San Jacinto at Elgin Houston Texas,0.583773044716594,0,6,Houston,Texas,-95.3753177,29.7405966,0.0,1.9459101490553128,7,6,911,1,3
233,2015-05-03,University Avenue Bronx New York,0.4828313737302301,0,4,Bronx,New York,-73.9136187,40.85230079999999,0.0,1.6094379124341005,9,0,911,2,1
233,2015-05-03,2801 Germantown Street Dayton Ohio,1.0689760711085556,1,6,Dayton,Ohio,-84.2402073,39.73881000000001,0.6931471805599453,1.9459101490553128,4,10,911,6,0
233,2015-05-03,Friendship Trail Menasha Wisconsin,1.3345506928718538,4,1,Menasha,Wisconsin,-88.46994790000002,44.2051083,1.6094379124341005,0.6931471805599453,0,11,911,4,5
847,2018-05-27,857 E Stoner Ave Shreveport Louisiana,0.4828313737302301,0,4,Shreveport,Louisiana,-93.7203752,32.4999755,0.0,1.6094379124341005,5,0,912,6,0
847,2018-05-27,15373 E 6th Ave Aurora Colorado,0.9010913347279288,1,3,Aurora,Colorado,-104.8091096,39.7262436,0.6931471805599453,1.3862943611198906,5,6,912,4,5
868,2018-06-30,800 Block of W. Washington Ashburn Georgia,1.0689760711085556,1,6,Ashburn,Georgia,-83.6697185,31.7000331,0.6931471805599453,1.9459101490553128,1,8,913,2,7
868,2018-06-30,4000 block of Penhurst Ave Baltimore Maryland,0.583773044716594,0,6,Baltimore,Maryland,-76.6850118,39.3387304,0.0,1.9459101490553128,7,3,913,6,0
868,2018-06-30,Lexington Ave and John F Kennedy Blvd Jersey City New Jersey,0.5375278407684164,0,5,Jersey City,New Jersey,-74.07935850000001,40.7180481,0.0,1.791759469228055,8,3,913,6,0
242,2015-05-23,2400 block of South 9th Street Fresno California,1.0986122886681096,2,2,Fresno,California,-119.7585401,36.71416470000001,1.0986122886681098,1.0986122886681098,2,11,914,0,9
706,2017-08-19,11143 Superior Ave Cleveland Ohio,0.9680344001221916,1,4,Cleveland,Ohio,-81.6075922,41.5226451,0.6931471805599453,1.6094379124341005,2,8,915,3,5
805,2018-03-04,426 Howard Ave Rockford Illinois,0.9680344001221916,1,4,Rockford,Illinois,-89.12244989999998,42.2725143,0.6931471805599453,1.6094379124341005,2,6,916,7,0
1154,2019-10-13,Main St Akron Ohio,0.4828313737302301,0,4,Akron,Ohio,-81.5234636,40.9981434,0.0,1.6094379124341005,13,0,917,4,6
1154,2019-10-13,W Clearfield St and N 8th St Philadelphia Pennsylvania,0.583773044716594,0,6,Philadelphia,Pennsylvania,-75.14378570000002,39.9987941,0.0,1.9459101490553128,9,3,917,4,9
386,2016-02-06,8123 N Nebraska Ave Tampa Florida,1.3528016467842707,2,6,Tampa,Florida,-82.45100670000002,28.021886,1.0986122886681098,1.9459101490553128,2,14,918,6,3
386,2016-02-06,10th Street Apopka Florida,0.4828313737302301,0,4,Apopka,Florida,-81.51425300000002,28.6657586,0.0,1.6094379124341005,5,0,918,5,0
386,2016-02-06,12800 block of Cook Street Los Angeles California,0.9010913347279288,1,3,Los Angeles,California,-118.2706863,33.9164169,0.6931471805599453,1.3862943611198906,5,5,918,1,6
519,2016-09-25,300 block of E. Green St Champaign Illinois,0.9010913347279288,1,3,Champaign,Illinois,-88.2353849,40.110245,0.6931471805599453,1.3862943611198906,6,4,919,6,0
1026,2019-04-04,100 block of Allen Ave Panama City Florida,0.9010913347279288,1,3,Panama City,Florida,-85.65434470000002,30.146067,0.6931471805599453,1.3862943611198906,4,7,920,0,6
1026,2019-04-04,300 block of Eagle Ct Stockbridge Georgia,1.2999897393843562,3,2,Stockbridge,Georgia,-84.2404542,33.5269155,1.3862943611198906,1.0986122886681098,0,11,920,7,0
964,2018-11-22,6100 block of Downingtown Dr Fort Wayne Indiana,1.2999897393843562,3,2,Fort Wayne,Indiana,-85.1276714,41.02902879999999,1.3862943611198906,1.0986122886681098,1,8,921,7,0
294,2015-08-04,2500 block of Semple Saint Louis Missouri,0.9680344001221916,1,4,Saint Louis,Missouri,-90.2690874,38.6719599,0.6931471805599453,1.6094379124341005,1,8,922,3,0
214,2015-03-18,1504 West Main Street Mesa Arizona,1.022730867160378,1,5,Mesa,Arizona,-111.8634357,33.415031,0.6931471805599453,1.791759469228055,2,4,923,1,6
214,2015-03-18,200 block of Clinton Place Newark New Jersey,0.9010913347279288,1,3,Newark,New Jersey,-74.21289809999998,40.7159352,0.6931471805599453,1.3862943611198906,2,3,923,1,6
344,2015-11-02,2217 Refuge Road Pendleton South Carolina,1.1266065387038702,4,0,Pendleton,South Carolina,-82.74790019999998,34.645278999999995,1.6094379124341005,0.0,0,5,924,7,4
620,2017-03-24,300 block of South Villa Avenue Fresno California,0.9680344001221916,1,4,Fresno,California,-119.714147,36.7407196,0.6931471805599453,1.6094379124341005,6,3,925,0,9
620,2017-03-24,5100 block of Palm St Saint Louis Missouri,1.0689760711085556,1,6,Saint Louis,Missouri,-90.2546445,38.6764559,0.6931471805599453,1.9459101490553128,5,5,925,8,0
1105,2019-07-28,3938 W Roosevelt Rd Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.724397,41.86617920000001,0.0,1.6094379124341005,7,0,926,8,0
1105,2019-07-28,7050 Miller Ave Gilroy California,1.99371806607272,4,17,Gilroy,California,-121.5854702,36.9976936,1.6094379124341005,2.8903717578961645,0,8,926,11,0
1105,2019-07-28,2600 block of Carroll St Philadelphia Pennsylvania,1.022730867160378,1,5,Philadelphia,Pennsylvania,-75.2336059,39.9175573,0.6931471805599453,1.791759469228055,2,5,926,3,5
1105,2019-07-28,16964 54th Ave Chippewa Falls Wisconsin,1.5838153150600711,5,2,Chippewa Falls,Wisconsin,-91.32783909999999,44.9205224,1.791759469228055,1.0986122886681098,0,8,926,1,8
1105,2019-07-28,637 T St NW Washington District of Columbia,0.4828313737302301,0,4,Washington,District of Columbia,-77.02135380000001,38.91581420000001,0.0,1.6094379124341005,7,0,926,0,8
383,2016-01-27,1401 N. George Washington Hwy Chesapeake Virginia,1.3621371043387192,6,0,Chesapeake,Virginia,-76.33019279999998,36.7904881,1.9459101490553128,0.0,0,10,927,2,12
280,2015-07-18,300 block of Brice Street Baton Rouge Louisiana,1.0986122886681096,2,2,Baton Rouge,Louisiana,-91.1709962,30.4456985,1.0986122886681098,1.0986122886681098,3,6,928,2,3
280,2015-07-18,Ojai-Santa Paula Street Santa Paula California,0.5375278407684164,0,5,Santa Paula,California,-119.1192183,34.4287165,0.0,1.791759469228055,6,2,928,2,7
280,2015-07-18,200 block of South Bancroft Street San Diego California,0.4828313737302301,0,4,San Diego,California,-117.1239213,32.7043325,0.0,1.6094379124341005,9,0,928,2,8
280,2015-07-18,1550 Weston Ct NE Salem Oregon,0.9680344001221916,1,4,Salem,Oregon,-122.9911356,44.9488769,0.6931471805599453,1.6094379124341005,3,6,928,1,10
458,2016-06-26,1500 block of Moreland Avenue SE Atlanta Georgia,0.9680344001221916,1,4,Atlanta,Georgia,-84.34943969999998,33.7111216,0.6931471805599453,1.6094379124341005,5,7,929,2,3
458,2016-06-26,Highway 38 N Bennettsville South Carolina,0.4828313737302301,0,4,Bennettsville,South Carolina,-79.679436,34.6084346,0.0,1.6094379124341005,8,0,929,8,0
458,2016-06-26,Baldwin Blvd  and Lamar Corpus Christi Texas,0.4828313737302301,0,4,Corpus Christi,Texas,-97.4213592,27.7741197,0.0,1.6094379124341005,8,0,929,6,2
458,2016-06-26,6000 block of Elm Street Houston Texas,0.9010913347279288,1,3,Houston,Texas,-95.48697890000001,29.7127764,0.6931471805599453,1.3862943611198906,6,6,929,5,2
458,2016-06-26,2240 Camp Greene St Charlotte North Carolina,0.5375278407684164,0,5,Charlotte,North Carolina,-80.88497120000002,35.2246218,0.0,1.791759469228055,7,5,929,7,0
1143,2019-09-23,1600 block of Connecticut St Gary Indiana,1.0986122886681096,2,2,Gary,Indiana,-87.33477300000001,41.58682599999999,1.0986122886681098,1.0986122886681098,3,11,930,8,0
457,2016-06-25,2466 East Lancaster Avenue Fort Worth Texas,1.3065564428360932,2,5,Fort Worth,Texas,-97.2916452,32.74435450000001,1.0986122886681098,1.791759469228055,0,12,931,10,0
457,2016-06-25,700 block of Craig Street Norfolk Virginia,0.4828313737302301,0,4,Norfolk,Virginia,-76.27865190000001,36.8282,0.0,1.6094379124341005,8,0,931,7,5
457,2016-06-25,1400 block of W. 114th Place Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.65691729999998,41.6860028,0.0,1.6094379124341005,8,0,931,11,0
752,2017-11-10,193 Olive Rd Dayton (Trotwood) Ohio,0.4828313737302301,0,4,Dayton (Trotwood),Ohio,-84.2925357,39.7492184,0.0,1.6094379124341005,5,0,932,0,7
713,2017-08-28,701 N Main St Clovis New Mexico,1.2518599757979068,2,4,Clovis,New Mexico,-103.2044978,34.4051816,1.0986122886681098,1.6094379124341005,1,7,933,1,5
238,2015-05-16,28th Street and Auer Avenue Milwaukee Wisconsin,0.5375278407684164,0,5,Milwaukee,Wisconsin,-87.94849140000002,43.0770152,0.0,1.791759469228055,9,2,934,1,6
238,2015-05-16,1700 block of North Broadway Baltimore Maryland,0.5375278407684164,0,5,Baltimore,Maryland,-76.5952528,39.3097128,0.0,1.791759469228055,9,2,934,10,0
238,2015-05-16,188 Lewis Street Rochester New York,0.4828313737302301,0,4,Rochester,New York,-77.59290250000002,43.1641963,0.0,1.6094379124341005,9,0,934,0,7
989,2019-01-16,Emerson St and Spring Park Rd Jacksonville Florida,1.022730867160378,1,5,Jacksonville,Florida,-81.62579659999999,30.2911022,0.6931471805599453,1.791759469228055,2,7,935,9,0
989,2019-01-16,Ranch Center Dr and 40th St W Palmdale California,1.178350206951907,3,1,Palmdale,California,-118.2022388,34.5833789,1.3862943611198906,0.6931471805599453,2,7,935,2,7
358,2015-11-23,Morgan Avenue North Minneapolis Minnesota,0.5375278407684164,0,5,Minneapolis,Minnesota,-93.3044889,44.9878876,0.0,1.791759469228055,6,1,936,2,10
358,2015-11-23,90 block of S. Terrace Avenue Columbus Ohio,1.3345506928718538,4,1,Columbus,Ohio,-83.06637049999998,39.95336029999999,1.6094379124341005,0.6931471805599453,0,7,936,3,4
245,2015-05-26,6700 block of Tara Lane New Orleans Louisiana,1.0986122886681096,2,2,New Orleans,Louisiana,-89.98458590000001,30.028931,1.0986122886681098,1.0986122886681098,1,10,937,5,2
792,2018-02-05,4225 Galley Rd Colorado Springs Colorado,1.2518599757979068,2,4,Colorado Springs,Colorado,-104.7501,38.8464667,1.0986122886681098,1.6094379124341005,2,2,938,6,4
965,2018-11-23,5801 NW 27th Ave Miami Florida,1.3065564428360932,2,5,Miami,Florida,-80.2406266,25.82784310000001,1.0986122886681098,1.791759469228055,0,9,939,0,14
698,2017-08-04,200 block of North Helen Street Lodge Grass Montana,1.2999897393843562,3,2,Lodge Grass,Montana,-107.3650843,45.31156240000001,1.3862943611198906,1.0986122886681098,0,12,940,7,7
1127,2019-08-30,1621 Virginia St Mobile Alabama,0.583773044716594,0,6,Mobile,Alabama,-88.0756128,30.6733862,0.0,1.9459101490553128,8,7,941,1,6
1127,2019-08-30,1600 block of E 29th St Baltimore Maryland,0.9010913347279288,1,3,Baltimore,Maryland,-76.5929,39.3249251,0.6931471805599453,1.3862943611198906,3,8,941,6,2
436,2016-05-18,34th Street and North Keystone Avenue Indianapolis Indiana,0.4828313737302301,0,4,Indianapolis,Indiana,-86.1216714,39.8180988,0.0,1.6094379124341005,10,0,942,5,3
991,2019-01-19,7041 Sherman St Houston Texas,1.2999897393843562,3,2,Houston,Texas,-95.299408,29.7372539,1.3862943611198906,1.0986122886681098,1,7,943,0,8
991,2019-01-19,11445 Brian Lakes Drive Jacksonville Florida,1.2999897393843562,3,2,Jacksonville,Florida,-81.8562012,30.2693846,1.3862943611198906,1.0986122886681098,1,7,943,4,9
991,2019-01-19,4400 block of W Madison St Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.73576399999996,41.881017,0.0,1.6094379124341005,7,0,943,2,8
991,2019-01-19,1435 Wilcox Ave Gaffney South Carolina,0.9680344001221916,1,4,Gaffney,South Carolina,-81.60407020000002,35.11063490000001,0.6931471805599453,1.6094379124341005,6,5,943,7,3
991,2019-01-19,1140 Church St Lebanon Pennsylvania,0.4828313737302301,0,4,Lebanon,Pennsylvania,-76.43155290000001,40.343537,0.0,1.6094379124341005,7,0,943,0,10
580,2017-01-07,2500 block of Churchill Ave Flint Michigan,0.9010913347279288,1,3,Flint,Michigan,-83.65878570000002,43.03413,0.6931471805599453,1.3862943611198906,5,5,944,8,0
21,2014-02-25,33325 Graceland Ln Glade Spring Virginia,1.3345506928718538,4,1,Glade Spring,Virginia,-81.78587639999998,36.7840021,1.6094379124341005,0.6931471805599453,1,10,945,6,2
40,2014-04-22,6419 Brynhurst Avenue Los Angeles California,0.9010913347279288,1,3,Los Angeles,California,-118.3342778,33.981092700000005,0.6931471805599453,1.3862943611198906,2,3,946,0,6
43,2014-04-29,1675 Airport Road Kennesaw Georgia,1.0689760711085556,1,6,Kennesaw,Georgia,-84.6019546,34.0087685,0.6931471805599453,1.9459101490553128,2,6,947,2,8
639,2017-04-29,200 block of 18th St Virginia Beach Virginia,0.4828313737302301,0,4,Virginia Beach,Virginia,-75.97453519999998,36.8463356,0.0,1.6094379124341005,3,0,948,1,12
639,2017-04-29,Murchison St and Lancaster Ave Los Angeles (Boyle Heights) California,0.9010913347279288,1,3,Los Angeles (Boyle Heights),California,-118.1967811,34.05787189999999,0.6931471805599453,1.3862943611198906,1,1,948,1,12
639,2017-04-29,12839 Kitchen House Way Germantown Maryland,0.9010913347279288,1,3,Germantown,Maryland,-77.264871,39.151662,0.6931471805599453,1.3862943611198906,1,1,948,1,12
639,2017-04-29,10000 block of Carmentia Rd Whittier California,1.022730867160378,1,5,Whittier,California,-118.0460103,33.9441891,0.6931471805599453,1.791759469228055,1,3,948,2,6
639,2017-04-29,3800 block of 26th Avenue Sacramento California,0.5375278407684164,0,5,Sacramento,California,-121.4656809,38.52887929999999,0.0,1.791759469228055,3,0,948,4,9
639,2017-04-29,2000 Block of N Nestor Ave Compton California,0.4828313737302301,0,4,Compton,California,-118.24948729999998,33.91031829999999,0.0,1.6094379124341005,3,0,948,1,9
676,2017-07-02,Wilkinson Avenue Jersey City New Jersey,0.4828313737302301,0,4,Jersey City,New Jersey,-74.080444,40.7063283,0.0,1.6094379124341005,8,0,949,1,6
676,2017-07-02,SC 72 Bypass Greenwood South Carolina,0.4828313737302301,0,4,Greenwood,South Carolina,-82.14636329999998,34.2087578,0.0,1.6094379124341005,8,0,949,13,0
1150,2019-10-07,135 Centre Ave Abington Massachusetts,1.2542316284596384,5,0,Abington,Massachusetts,-70.9385302,42.10667309999999,1.791759469228055,0.0,1,12,950,1,9
861,2018-06-21,279 W Base Line San Bernardino California,0.9010913347279288,1,3,San Bernardino,California,-117.2894375,34.1212984,0.6931471805599453,1.3862943611198906,5,8,951,1,10
861,2018-06-21,6500 block of S Claremont Ave Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.6824788,41.77545689999999,0.0,1.6094379124341005,9,0,951,3,7
861,2018-06-21,Deaton Ln Morganza Louisiana,0.4828313737302301,0,4,Morganza,Louisiana,-91.5558791,30.7116816,0.0,1.6094379124341005,9,0,951,7,0
870,2018-07-02,Grape St Buffalo New York,1.0986122886681096,2,2,Buffalo,New York,-78.8559858,42.89991550000001,1.0986122886681098,1.0986122886681098,1,10,952,2,9
672,2017-06-25,5000 block of Thekla Ave Saint Louis Missouri,0.9010913347279288,1,3,Saint Louis,Missouri,-90.2420027,38.6885454,0.6931471805599453,1.3862943611198906,7,6,953,10,0
672,2017-06-25,5900 block of Southern Ave SE Washington District of Columbia,0.4828313737302301,0,4,Washington,District of Columbia,-76.9149252,38.88862039999999,0.0,1.6094379124341005,10,0,953,3,4
733,2017-10-07,87th Ave and Thomas Rd Phoenix Arizona,0.4828313737302301,0,4,Phoenix,Arizona,-112.2464783,33.479751,0.0,1.6094379124341005,6,0,954,3,4
678,2017-07-04,501 W Lancaster Rd Orlando (Pine Castle) Florida,0.4828313737302301,0,4,Orlando (Pine Castle),Florida,-81.3828292,28.4656126,0.0,1.6094379124341005,7,0,955,3,4
678,2017-07-04,500 block of Patterson Ave Hampton Virginia,0.9680344001221916,1,4,Hampton,Virginia,-76.3606308,37.0325392,0.6931471805599453,1.6094379124341005,4,9,955,5,0
678,2017-07-04,105 E South St Raleigh North Carolina,0.9010913347279288,1,3,Raleigh,North Carolina,-78.6379676,35.7724084,0.6931471805599453,1.3862943611198906,4,7,955,5,5
915,2018-09-04,1200 block of Gillespie Ave Albany Georgia,0.4828313737302301,0,4,Albany,Georgia,-84.17959379999998,31.570882300000005,0.0,1.6094379124341005,11,0,956,8,0
1065,2019-06-05,828 W 9th Street Santa Rosa California,0.4828313737302301,0,4,Santa Rosa,California,-122.734969,38.440738,0.0,1.6094379124341005,15,0,957,3,2
177,2015-01-07,773 West Main Street Chattanooga Tennessee,0.9010913347279288,1,3,Chattanooga,Tennessee,-85.31862199999998,35.0403524,0.6931471805599453,1.3862943611198906,3,2,958,9,2
239,2015-05-17,4671 S Jack Kultgen Fwy Waco Texas,2.495141258845764,9,18,Waco,Texas,-97.1491255,31.4976935,2.302585092994046,2.9444389791664403,0,10,959,5,2
28,2014-03-21,7550 Dorchester Road North Charleston South Carolina,0.4828313737302301,0,4,North Charleston,South Carolina,-80.0787343,32.9035946,0.0,1.6094379124341005,7,0,960,7,0
1025,2019-04-02,13195 MS 18 Hermanville Mississippi,0.4828313737302301,0,4,Hermanville,Mississippi,-90.83892,31.961841,0.0,1.6094379124341005,8,0,961,2,8
1025,2019-04-02,300 block of 13th St Covington Kentucky,0.5375278407684164,0,5,Covington,Kentucky,-84.503489,39.0772536,0.0,1.791759469228055,7,3,961,1,9
346,2015-11-06,1000 block of Feliz Drive Bakersfield California,0.4828313737302301,0,4,Bakersfield,California,-118.9895337,35.3505533,0.0,1.6094379124341005,8,0,962,1,14
1064,2019-06-01,Suzanne Dr and Robinson Dr Macon Georgia,1.2518599757979068,2,4,Macon,Georgia,-83.69167159999998,32.842935,1.0986122886681098,1.6094379124341005,3,9,963,5,2
1064,2019-06-01,12 Broad Street Atlanta Georgia,0.5375278407684164,0,5,Atlanta,Georgia,-84.39138349999998,33.7544498,0.0,1.791759469228055,11,4,963,1,10
1064,2019-06-01,5600 block of West Madison St Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.7650676,41.8807263,0.0,1.6094379124341005,15,0,963,5,4
1064,2019-06-01,1100 block of Mt Vernon Ave Portsmouth Virginia,0.9010913347279288,1,3,Portsmouth,Virginia,-76.33598239999998,36.8363657,0.6931471805599453,1.3862943611198906,6,5,963,5,4
1064,2019-06-01,473 Main St S Allendale South Carolina,0.5375278407684164,0,5,Allendale,South Carolina,-81.31506739999998,33.0038021,0.0,1.791759469228055,11,4,963,3,3
1064,2019-06-01,300 block of East Chicago Ave Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.6175245,41.8971279,0.0,1.6094379124341005,15,0,963,5,5
470,2016-07-15,4006 NW 417th Street Woodland Washington,1.178350206951907,3,1,Woodland,Washington,-122.7124209,45.9231023,1.3862943611198906,0.6931471805599453,4,10,964,0,8
1010,2019-02-22,1100 block of Carnation Dr Birmingham Alabama,1.0986122886681096,2,2,Birmingham,Alabama,-86.6971622,33.610606,1.0986122886681098,1.0986122886681098,3,8,965,0,8
966,2018-11-25,Floyd St and Field St Demopolis Alabama,1.0986122886681096,2,2,Demopolis,Alabama,-87.8236929,32.5063831,1.0986122886681098,1.0986122886681098,4,7,966,11,0
966,2018-11-25,1000 block of 24th St Oakland California,0.4828313737302301,0,4,Oakland,California,-122.2802669,37.816491600000006,0.0,1.6094379124341005,6,0,966,5,11
966,2018-11-25,4500 block of Yale St Houston Texas,0.9010913347279288,1,3,Houston,Texas,-95.4011405,29.8306007,0.6931471805599453,1.3862943611198906,6,6,966,6,7
919,2018-09-10,140 Lt George W Lee Ave Memphis Tennessee,0.5375278407684164,0,5,Memphis,Tennessee,-90.0536121,35.139125799999995,0.0,1.791759469228055,9,5,967,2,4
1037,2019-04-20,2900 block of Sunrise Ave Corpus Christi Texas,0.4828313737302301,0,4,Corpus Christi,Texas,-97.42226529999999,27.782797100000003,0.0,1.6094379124341005,3,0,968,3,3
1037,2019-04-20,761 Chestnut Ave Memphis Tennessee,0.5375278407684164,0,5,Memphis,Tennessee,-90.0373019,35.102049900000004,0.0,1.791759469228055,3,3,968,5,6
671,2017-06-24,2335 NW 16th Ct Fort Lauderdale Florida,0.9680344001221916,1,4,Fort Lauderdale,Florida,-80.1733167,26.1468961,0.6931471805599453,1.6094379124341005,6,8,969,1,11
671,2017-06-24,Pastoral Lane Willingboro New Jersey,0.4828313737302301,0,4,Willingboro,New Jersey,-74.8974525,40.0330352,0.0,1.6094379124341005,9,0,969,1,11
671,2017-06-24,114th St and Manhattan Ave New York (Manhattan) New York,0.5375278407684164,0,5,New York (Manhattan),New York,-73.9577813,40.8037381,0.0,1.791759469228055,9,5,969,6,0
57,2014-05-31,800 block of West Victoria St San Bernardino California,0.9010913347279288,1,3,San Bernardino,California,-117.3008869,34.1111328,0.6931471805599453,1.3862943611198906,4,2,970,4,9
194,2015-02-08,251 Dupree Rd Friendship Tennessee,0.583773044716594,0,6,Friendship,Tennessee,-89.2348485,35.8471024,0.0,1.9459101490553128,6,4,971,6,0
680,2017-07-06,Eighth Ave Meridian Mississippi,0.4828313737302301,0,4,Meridian,Mississippi,-88.6865333,32.3817211,0.0,1.6094379124341005,9,0,972,8,0
822,2018-04-15,6956 Jewella Ave Shreveport Louisiana,0.583773044716594,0,6,Shreveport,Louisiana,-93.7982442,32.4434668,0.0,1.9459101490553128,6,2,973,0,8
241,2015-05-20,800 block of Linwood Avenue Baltimore Maryland,0.9010913347279288,1,3,Baltimore,Maryland,-76.5757959,39.2828395,0.6931471805599453,1.3862943611198906,5,6,974,3,10
79,2014-07-05,333 SE 122ND Ave Portland Oregon,0.9680344001221916,1,4,Portland,Oregon,-122.53802749999998,45.5199441,0.6931471805599453,1.6094379124341005,2,5,975,3,10
79,2014-07-05,861 W. 36th Street Norfolk Virginia,0.6238324625039507,0,7,Norfolk,Virginia,-76.29744040000001,36.8782321,0.0,2.0794415416798357,4,4,975,2,8
79,2014-07-05,Broad Ripple Avenue Indianapolis Indiana,0.6238324625039507,0,7,Indianapolis,Indiana,-86.1313339,39.86863029999999,0.0,2.0794415416798357,4,4,975,7,7
79,2014-07-05,1700 Almeda-Genoa Houston Texas,0.583773044716594,0,6,Houston,Texas,-95.395748,29.612063,0.0,1.9459101490553128,5,4,975,0,12
79,2014-07-05,4700 Piggott Avenue Centreville Illinois,0.5375278407684164,0,5,Centreville,Illinois,-90.1232191,38.5800536,0.0,1.791759469228055,5,3,975,7,0
654,2017-05-29,231 Witherspoon St Louisville Kentucky,0.9010913347279288,1,3,Louisville,Kentucky,-85.75046090000002,38.2576782,0.6931471805599453,1.3862943611198906,4,0,976,8,6
140,2014-10-24,5611 108th St NE Marysville Washington,1.4621757826276218,5,1,Marysville,Washington,-122.1539962,48.09572790000001,1.791759469228055,0.6931471805599453,0,8,977,2,12
503,2016-08-28,S Grand Blvd and Montana St Saint Louis Missouri,1.0986122886681096,2,2,Saint Louis,Missouri,-90.2447307,38.5837653,1.0986122886681098,1.0986122886681098,2,7,978,8,0
503,2016-08-28,2200 block of 17th St Lubbock Texas,0.583773044716594,0,6,Lubbock,Texas,-101.8641012,33.579876500000005,0.0,1.9459101490553128,4,4,978,0,6
503,2016-08-28,514 E 156th St Bronx New York,0.4828313737302301,0,4,Bronx,New York,-73.9112157,40.819209,0.0,1.6094379124341005,6,0,978,0,7
503,2016-08-28,512 E Columbus St Dadeville Alabama,0.5375278407684164,0,5,Dadeville,Alabama,-85.75709169999998,32.829782,0.0,1.791759469228055,4,4,978,8,0
840,2018-05-12,3201 Decatur St Omaha Nebraska,0.583773044716594,0,6,Omaha,Nebraska,-95.9599117,41.27536170000001,0.0,1.9459101490553128,2,4,979,7,2
840,2018-05-12,275 W Buck St Paulsboro New Jersey,0.4828313737302301,0,4,Paulsboro,New Jersey,-75.24692619999998,39.8298215,0.0,1.6094379124341005,4,0,979,4,11
350,2015-11-13,1300 block of South Shirley Oaks Drive Jacksonville Florida,1.3345506928718538,4,1,Jacksonville,Florida,-81.606388,30.4679021,1.6094379124341005,0.6931471805599453,0,7,980,3,5
422,2016-04-24,2000 block of West 68th Place Chicago (Englewood) Illinois,1.1849169104036439,2,3,Chicago (Englewood),Illinois,-87.67387040000001,41.76955359999999,1.0986122886681098,1.3862943611198906,2,9,981,6,0
422,2016-04-24,1055 L P Bailey Memorial Hwy Halifax Virginia,0.5375278407684164,0,5,Halifax,Virginia,-78.9226142,36.7767109,0.0,1.791759469228055,12,2,981,2,9
422,2016-04-24,1400 block of 14th Street Denver Colorado,0.4828313737302301,0,4,Denver,Colorado,-105.00069609999998,39.7480015,0.0,1.6094379124341005,12,0,981,0,12
921,2018-09-12,660 Manwell Blvd Bakersfield California,1.3621371043387192,6,0,Bakersfield,California,-118.91633459999998,35.3490297,1.9459101490553128,0.0,1,10,982,0,11
