ind_t,date,adr,p,n_killed,n_injured,city,state,LON,LAT,log_n_killed,log_n_injured,indegree,outdegree
657,2017-06-02,5301 McPherson Rd Laredo Texas,1.184916910403644,2,3,Laredo,Texas,-99.4820939,27.545074600000003,1.0986122886681098,1.3862943611198906,1,3
657,2017-06-02,89th St and Broadway Los Angeles California,0.9010913347279288,1,3,Los Angeles,California,-118.27822240000002,33.9555242,0.6931471805599453,1.3862943611198906,4,2
658,2017-06-03,3717 Tulane Ave New Orleans Louisiana,1.2999897393843562,3,2,New Orleans,Louisiana,-90.101677,29.96726180000001,1.3862943611198906,1.0986122886681098,1,5
658,2017-06-03,1600 Block of Union Blvd Saint Louis Missouri,1.0986122886681096,2,2,Saint Louis,Missouri,-90.2671709,38.666531,1.0986122886681098,1.0986122886681098,4,5
659,2017-06-05,2427 Forsyth Rd Orlando Florida,1.3621371043387192,6,0,Orlando,Florida,-81.29456,28.580035499999997,1.9459101490553128,0.0,0,10
660,2017-06-06,2232 Alta Canyon Drive Sandy Utah,1.2999897393843562,3,2,Sandy,Utah,-111.8267225,40.59402100000001,1.3862943611198906,1.0986122886681098,1,10
661,2017-06-08,3650 Franklin Ave New Orleans Louisiana,0.583773044716594,0,6,New Orleans,Louisiana,-90.05006619999996,29.996557799999998,0.0,1.9459101490553128,8,6
662,2017-06-09,East Davis Avenue and New York Avenue Fort Worth Texas,1.3065564428360932,2,5,Fort Worth,Texas,-97.3156891,32.72087310000001,1.0986122886681098,1.791759469228055,1,13
663,2017-06-10,571 East Street Memphis Tennessee,0.4828313737302301,0,4,Memphis,Tennessee,-90.0315047,35.131364899999994,0.0,1.6094379124341005,8,0
664,2017-06-11,505 Cypress Station Dr Houston Texas,0.4828313737302301,0,4,Houston,Texas,-95.4372863,30.03013409999999,0.0,1.6094379124341005,6,0
664,2017-06-11,4272 Bonny Oaks Drive Chattanooga Tennessee,0.4828313737302301,0,4,Chattanooga,Tennessee,-85.214014,35.0806465,0.0,1.6094379124341005,6,0
664,2017-06-11,3300 block of W Douglas Blvd Chicago Illinois,0.6907755278982137,0,9,Chicago,Illinois,-87.70821009999996,41.86324000000001,0.0,2.302585092994046,5,7
665,2017-06-13,Ferguson Ave and Plymouth Ave Saint Louis (University City) Missouri,0.4828313737302301,0,4,Saint Louis (University City),Missouri,-90.309979,38.6691736,0.0,1.6094379124341005,5,0
665,2017-06-13,1200 block of Bonaparte Avenue Baltimore Maryland,1.0986122886681096,2,2,Baltimore,Maryland,-76.5998065,39.315517299999996,1.0986122886681098,1.0986122886681098,3,12
665,2017-06-13,3300 block of Ayrdale Avenue Baltimore Maryland,0.4828313737302301,0,4,Baltimore,Maryland,-76.6816511,39.3262899,0.0,1.6094379124341005,5,0
666,2017-06-14,720 San Bruno San Francisco California,1.456190225304303,4,2,San Francisco,California,-122.4053377,37.7604114,1.6094379124341005,1.0986122886681098,0,14
666,2017-06-14,14th St NE and Gibbs Ave NE Canton Ohio,0.4828313737302301,0,4,Canton,Ohio,-81.36270549999998,40.81126550000001,0.0,1.6094379124341005,5,0
666,2017-06-14,420 E Monroe Ave Alexandria Virginia,1.0227308671603779,1,5,Alexandria,Virginia,-77.0543776,38.8215256,0.6931471805599453,1.791759469228055,3,11
667,2017-06-15,491 NM-111 La Madera New Mexico,1.2542316284596384,5,0,La Madera,New Mexico,-106.04116,36.384009899999995,1.791759469228055,0.0,2,12
667,2017-06-15,4053 Old Brook Road Richmond Virginia,0.9010913347279288,1,3,Richmond,Virginia,-77.445915,37.590905,0.6931471805599453,1.3862943611198906,4,8
668,2017-06-17,6252 Busch Blvd Columbus Ohio,0.9680344001221916,1,4,Columbus,Ohio,-82.992195,40.0936654,0.6931471805599453,1.6094379124341005,5,8
668,2017-06-17,1 block of N Latrobe Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.75628959999996,41.8803184,0.0,1.6094379124341005,7,0
669,2017-06-18,311 N Ocean Blvd Myrtle Beach South Carolina,0.6238324625039507,0,7,Myrtle Beach,South Carolina,-78.88540440000001,33.686664799999996,0.0,2.079441541679836,7,6
669,2017-06-18,3300 block of W Crystal St Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.709434,41.903988,0.0,1.6094379124341005,7,0
669,2017-06-18,3100 block of Buena Vista Terrace SE Washington District of Columbia,0.4828313737302301,0,4,Washington,District of Columbia,-76.965653,38.8523479,0.0,1.6094379124341005,7,0
669,2017-06-18,1900 block of N 14th St Saint Louis Missouri,1.2999897393843562,3,2,Saint Louis,Missouri,-90.1941431,38.644274100000004,1.3862943611198906,1.0986122886681098,1,11
670,2017-06-22,1100 block of Osborne Street Atlanta Georgia,1.0689760711085556,1,6,Atlanta,Georgia,-84.42392389999998,33.7041658,0.6931471805599453,1.9459101490553128,4,11
671,2017-06-24,Pastoral Lane Willingboro New Jersey,0.4828313737302301,0,4,Willingboro,New Jersey,-74.8974525,40.0330352,0.0,1.6094379124341005,9,0
671,2017-06-24,114th St and Manhattan Ave New York (Manhattan) New York,0.5375278407684164,0,5,New York (Manhattan),New York,-73.9577813,40.8037381,0.0,1.791759469228055,9,5
671,2017-06-24,2335 NW 16th Ct Fort Lauderdale Florida,0.9680344001221916,1,4,Fort Lauderdale,Florida,-80.1733167,26.1468961,0.6931471805599453,1.6094379124341005,6,8
672,2017-06-25,5000 block of Thekla Ave Saint Louis Missouri,0.9010913347279288,1,3,Saint Louis,Missouri,-90.2420027,38.688545399999995,0.6931471805599453,1.3862943611198906,7,6
672,2017-06-25,5900 block of Southern Ave SE Washington District of Columbia,0.4828313737302301,0,4,Washington,District of Columbia,-76.9149252,38.88862039999999,0.0,1.6094379124341005,10,0
673,2017-06-27,200 block of S Lotus Chicago Illinois,0.5375278407684164,0,5,Chicago,Illinois,-87.76191209999998,41.8780929,0.0,1.791759469228055,8,6
674,2017-06-30,1650 Grand Concourse Bronx New York,1.3528016467842707,2,6,Bronx,New York,-73.9110798,40.843467499999996,1.0986122886681098,1.9459101490553128,0,15
675,2017-07-01,3200 Humboldt Ave Oakland California,0.4828313737302301,0,4,Oakland,California,-122.2067575,37.7920597,0.0,1.6094379124341005,8,0
675,2017-07-01,Lincoln Park and Pennsylvania Avenue Newark New Jersey,1.0986122886681096,2,2,Newark,New Jersey,-74.1796367,40.7258888,1.0986122886681098,1.0986122886681098,2,9
675,2017-07-01,2727 S 13000 Rd E Momence Illinois,0.4828313737302301,0,4,Momence,Illinois,-87.6198026,41.08524120000001,0.0,1.6094379124341005,8,0
675,2017-07-01,220 W 6th St Little Rock Arkansas,0.9774289614064446,0,25,Little Rock,Arkansas,-92.27326190000001,34.743509499999995,0.0,3.258096538021482,3,9
676,2017-07-02,SC 72 Bypass Greenwood South Carolina,0.4828313737302301,0,4,Greenwood,South Carolina,-82.14636329999998,34.2087578,0.0,1.6094379124341005,8,0
676,2017-07-02,Wilkinson Avenue Jersey City New Jersey,0.4828313737302301,0,4,Jersey City,New Jersey,-74.080444,40.7063283,0.0,1.6094379124341005,8,0
677,2017-07-03,50 block of Thorpe St Pontiac Michigan,0.9010913347279288,1,3,Pontiac,Michigan,-83.31127020000002,42.637174200000004,0.6931471805599453,1.3862943611198906,4,6
677,2017-07-03,112 US 82 Prattville Alabama,1.178350206951907,3,1,Prattville,Alabama,-86.47443109999998,32.438879,1.3862943611198906,0.6931471805599453,1,11
678,2017-07-04,105 E South St Raleigh North Carolina,0.9010913347279288,1,3,Raleigh,North Carolina,-78.6379676,35.772408399999996,0.6931471805599453,1.3862943611198906,4,7
678,2017-07-04,500 block of Patterson Ave Hampton Virginia,0.9680344001221916,1,4,Hampton,Virginia,-76.3606308,37.0325392,0.6931471805599453,1.6094379124341005,4,9
678,2017-07-04,501 W Lancaster Rd Orlando (Pine Castle) Florida,0.4828313737302301,0,4,Orlando (Pine Castle),Florida,-81.3828292,28.4656126,0.0,1.6094379124341005,7,0
679,2017-07-05,300 block of Russell Rd Madison Maine,1.3345506928718538,4,1,Madison,Maine,-69.7461775,44.7819036,1.6094379124341005,0.6931471805599453,1,11
679,2017-07-05,11000 block of S Eberhart Chicago (Roseland) Illinois,1.0986122886681096,2,2,Chicago (Roseland),Illinois,-87.61125179999998,41.69450820000001,1.0986122886681098,1.0986122886681098,2,10
679,2017-07-05,Jefferson Street and West St. Julian Street Savannah Georgia,0.4828313737302301,0,4,Savannah,Georgia,-81.0949588,32.08082460000001,0.0,1.6094379124341005,8,0
680,2017-07-06,Eighth Ave Meridian Mississippi,0.4828313737302301,0,4,Meridian,Mississippi,-88.6865333,32.3817211,0.0,1.6094379124341005,9,0
681,2017-07-08,9917 Capstan Dr Cincinnati Ohio,1.1443703995928276,1,8,Cincinnati,Ohio,-84.5966016,39.254029100000004,0.6931471805599453,2.19722457733622,2,11
681,2017-07-08,700 block of Oakwood Ave Alton Illinois,0.4828313737302301,0,4,Alton,Illinois,-90.1725446,38.917826899999994,0.0,1.6094379124341005,8,0
682,2017-07-09,500 block of Sturgeon Rd Lawrenceville Virginia,0.6238324625039507,0,7,Lawrenceville,Virginia,-77.77063050000002,36.81203710000001,0.0,2.079441541679836,7,6
683,2017-07-15,12200 block of S Throop St Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.6541632,41.672004799999996,0.0,1.6094379124341005,8,0
683,2017-07-15,21st and Fitzwater Philadelphia Pennsylvania,0.9010913347279288,1,3,Philadelphia,Pennsylvania,-75.17737559999998,39.943238799999996,0.6931471805599453,1.3862943611198906,5,5
684,2017-07-18,NW Grand Ave and W Thunderbird Rd El Mirage Arizona,0.4828313737302301,0,4,El Mirage,Arizona,-112.314245,33.610460100000005,0.0,1.6094379124341005,7,0
684,2017-07-18,Hewitt St and Division St Trenton New Jersey,0.9010913347279288,1,3,Trenton,New Jersey,-74.74373100000003,40.208135,0.6931471805599453,1.3862943611198906,4,3
684,2017-07-18,3000 block of N 39th St Milwaukee Wisconsin,0.4828313737302301,0,4,Milwaukee,Wisconsin,-87.9620936,43.0733843,0.0,1.6094379124341005,7,0
685,2017-07-19,Imperial Hwy and Broadway Los Angeles California,0.9010913347279288,1,3,Los Angeles,California,-118.27844650000002,33.931006,0.6931471805599453,1.3862943611198906,3,3
685,2017-07-19,2300 block of Bethel St Richmond Virginia,0.5375278407684164,0,5,Richmond,Virginia,-77.4185708,37.5551184,0.0,1.791759469228055,6,2
686,2017-07-22,130 E Clifton Ave Cincinnati Ohio,0.5375278407684164,0,5,Cincinnati,Ohio,-84.51421059999998,39.1159489,0.0,1.791759469228055,5,2
687,2017-07-23,10360 Ave H Baton Rouge Louisiana,0.4828313737302301,0,4,Baton Rouge,Louisiana,-91.1969557,30.538481899999997,0.0,1.6094379124341005,7,0
687,2017-07-23,1500 block of East 82nd St Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.58818570000004,41.7459773,0.6931471805599453,1.3862943611198906,1,1
688,2017-07-25,1040 Golfair Boulevard Jacksonville Florida,0.9010913347279288,1,3,Jacksonville,Florida,-81.6702158,30.364544199999997,0.6931471805599453,1.3862943611198906,0,2
689,2017-07-26,2111 E. Green Drive High Point North Carolina,1.0689760711085556,1,6,High Point,North Carolina,-79.98083620000001,35.9532518,0.6931471805599453,1.9459101490553128,0,9
690,2017-07-27,2000 block of E 71st St Chicago Illinois,0.9680344001221916,1,4,Chicago,Illinois,-87.57586889999996,41.766444299999996,0.6931471805599453,1.6094379124341005,1,7
691,2017-07-28,400 block of N Washington St Wilmington Delaware,0.4828313737302301,0,4,Wilmington,Delaware,-75.55526789999998,39.742038,0.0,1.6094379124341005,7,0
692,2017-07-29,115 W Fisher St Salisbury North Carolina,1.184916910403644,2,3,Salisbury,North Carolina,-80.47168429999998,35.6668114,1.0986122886681098,1.3862943611198906,0,8
692,2017-07-29,200 block of Carl St Buffalo New York,0.9680344001221916,1,4,Buffalo,New York,-78.828214,42.920097,0.6931471805599453,1.6094379124341005,1,7
693,2017-07-30,1810 George Dieter Dr El Paso Texas,0.9010913347279288,1,3,El Paso,Texas,-106.30108440000001,31.7655228,0.6931471805599453,1.3862943611198906,4,6
693,2017-07-30,1500 block of Azalea Garden Rd Norfolk Virginia,1.0227308671603779,1,5,Norfolk,Virginia,-76.2345381,36.8671762,0.6931471805599453,1.791759469228055,2,9
694,2017-07-31,Jasper St and Main St Decatur Illinois,0.4828313737302301,0,4,Decatur,Illinois,-88.9404161,39.841770000000004,0.0,1.6094379124341005,7,0
695,2017-08-01,Mariposa St and A St Fresno California,0.6238324625039507,0,7,Fresno,California,-119.80113130000001,36.72781970000001,0.0,2.079441541679836,6,4
695,2017-08-01,8000 Block of Lateral C Rd Toppenish Washington,0.583773044716594,0,6,Toppenish,Washington,-120.52306809999999,46.36072,0.0,1.9459101490553128,6,3
695,2017-08-01,800 block of N Monticello Ave Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.71752339999998,41.895442100000004,0.0,1.6094379124341005,6,0
696,2017-08-02,900 block of N Broadway Baltimore Maryland,0.4828313737302301,0,4,Baltimore,Maryland,-76.59475390000001,39.3005881,0.0,1.6094379124341005,7,0
697,2017-08-03,3426 18th St NE Washington District of Columbia,0.9010913347279288,1,3,Washington,District of Columbia,-76.9800126,38.932737100000004,0.6931471805599453,1.3862943611198906,3,7
698,2017-08-04,200 block of North Helen Street Lodge Grass Montana,1.2999897393843562,3,2,Lodge Grass,Montana,-107.36508429999999,45.31156240000001,1.3862943611198906,1.0986122886681098,0,12
699,2017-08-05,1939 W Tennessee St Tallahassee Florida,0.9010913347279288,1,3,Tallahassee,Florida,-84.3161753,30.448443,0.6931471805599453,1.3862943611198906,2,7
699,2017-08-05,300 block of Ellis St Allendale South Carolina,0.9010913347279288,1,3,Allendale,South Carolina,-81.2960586,33.0020886,0.6931471805599453,1.3862943611198906,2,7
699,2017-08-05,900 block of Brook Road Lakewood New Jersey,0.4828313737302301,0,4,Lakewood,New Jersey,-74.18904429999998,40.101205900000004,0.0,1.6094379124341005,6,0
700,2017-08-06,1000 block of 106th Avenue Oakland California,0.6238324625039507,0,7,Oakland,California,-122.1720107,37.735796,0.0,2.079441541679836,4,4
700,2017-08-06,Unionport Rd Bronx New York,0.4828313737302301,0,4,Bronx,New York,-73.86340340000002,40.8412549,0.0,1.6094379124341005,6,0
700,2017-08-06,Wickham Ave Bronx New York,0.583773044716594,0,6,Bronx,New York,-73.8373749,40.8690765,0.0,1.9459101490553128,5,4
701,2017-08-08,1 block of East 37th St Chicago Illinois,1.0689760711085556,1,6,Chicago,Illinois,-87.626407,41.8273618,0.6931471805599453,1.9459101490553128,1,7
702,2017-08-12,12310 Bellefontaine Rd Saint Louis Missouri,0.9010913347279288,1,3,Saint Louis,Missouri,-90.212354,38.796577899999996,0.6931471805599453,1.3862943611198906,2,7
703,2017-08-13,8700 block of Quay Rd Suffolk Virginia,0.4828313737302301,0,4,Suffolk,Virginia,-76.83946010000003,36.6525486,0.0,1.6094379124341005,8,0
703,2017-08-13,4000 Block of Martin Luther King Jr Blvd Sacramento California,0.4828313737302301,0,4,Sacramento,California,-121.4650338,38.5383643,0.0,1.6094379124341005,8,0
703,2017-08-13,39th St and Melon St Philadelphia Pennsylvania,0.5375278407684164,0,5,Philadelphia,Pennsylvania,-75.1999605,39.9648942,0.0,1.791759469228055,8,5
704,2017-08-14,Morrison St and Klump Ave North Hollywood California,1.0986122886681096,2,2,North Hollywood,California,-118.3757613,34.160824,1.0986122886681098,1.0986122886681098,1,8
705,2017-08-16,Merritt Ave and 15th St Wyandanch New York,0.4828313737302301,0,4,Wyandanch,New York,-73.36126,40.754364,0.0,1.6094379124341005,8,0
706,2017-08-19,11143 Superior Ave Cleveland Ohio,0.9680344001221916,1,4,Cleveland,Ohio,-81.6075922,41.5226451,0.6931471805599453,1.6094379124341005,2,8
707,2017-08-20,11901 S Loomis St Chicago Illinois,1.3065564428360932,2,5,Chicago,Illinois,-87.6560016,41.676843700000006,1.0986122886681098,1.791759469228055,0,11
707,2017-08-20,100th St and Ave M Brooklyn New York,0.4828313737302301,0,4,Brooklyn,New York,-73.8910495,40.638624799999995,0.0,1.6094379124341005,5,0
708,2017-08-21,262 Decatur St Memphis Tennessee,0.4828313737302301,0,4,Memphis,Tennessee,-90.02592709999998,35.1471791,0.0,1.6094379124341005,5,0
708,2017-08-21,Cottage Avenue and Park Heights Avenue Baltimore Maryland,0.9010913347279288,1,3,Baltimore,Maryland,-76.657371,39.32733710000001,0.6931471805599453,1.3862943611198906,3,3
708,2017-08-21,700 block of S 19th St Newark New Jersey,0.9010913347279288,1,3,Newark,New Jersey,-74.2122213,40.7324223,0.6931471805599453,1.3862943611198906,3,3
708,2017-08-21,980 Fishing Creek Rd Whitakers North Carolina,1.1266065387038702,4,0,Whitakers,North Carolina,-77.8287545,36.169413299999995,1.6094379124341005,0.0,1,6
708,2017-08-21,Fabyan Place Newark New Jersey,0.4828313737302301,0,4,Newark,New Jersey,-74.2220987,40.715435299999996,0.0,1.6094379124341005,5,0
709,2017-08-22,300 block of N Central Ave Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.76546499999998,41.885933,0.0,1.6094379124341005,7,0
710,2017-08-24,10400 block of Balmoral Dr Saint Louis Missouri,1.1266065387038702,4,0,Saint Louis,Missouri,-90.2010733,38.754081,1.6094379124341005,0.0,1,6
711,2017-08-25,1600 NE 8th Ave Gainesville Florida,0.4828313737302301,0,4,Gainesville,Florida,-82.3046371,29.6592262,0.0,1.6094379124341005,6,0
712,2017-08-27,1127 Chestnut St Evansville Indiana,0.9010913347279288,1,3,Evansville,Indiana,-87.5601723,37.973151,0.6931471805599453,1.3862943611198906,4,4
712,2017-08-27,7760 24th St Sacramento California,0.9680344001221916,1,4,Sacramento,California,-121.48151200000001,38.47505,0.6931471805599453,1.6094379124341005,3,5
713,2017-08-28,701 N Main St Clovis New Mexico,1.2518599757979068,2,4,Clovis,New Mexico,-103.2044978,34.4051816,1.0986122886681098,1.6094379124341005,1,7
714,2017-09-02,8300 block of S Hermitage Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.66709039999998,41.74276,0.6931471805599453,1.3862943611198906,4,5
714,2017-09-02,8008 Watterson Trl Louisville Kentucky,0.4828313737302301,0,4,Louisville,Kentucky,-85.621938,38.180619,0.0,1.6094379124341005,7,0
715,2017-09-03,10100 block of S Firmona Ave Inglewood California,1.184916910403644,2,3,Inglewood,California,-118.3566749,33.9443865,1.0986122886681098,1.3862943611198906,1,9
716,2017-09-04,1000 block of Bellwood Ave Bellwood Illinois,0.4828313737302301,0,4,Bellwood,Illinois,-87.87827680000002,41.8741981,0.0,1.6094379124341005,6,0
717,2017-09-06,2700 block of Madison Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.694119,41.881369899999996,0.0,1.6094379124341005,5,0
718,2017-09-09,Kings Bend Road Selma Alabama,0.4828313737302301,0,4,Selma,Alabama,-87.02871499999998,32.3944732,0.0,1.6094379124341005,5,0
719,2017-09-10,2101 N Claiborne Ave New Orleans Louisiana,0.9010913347279288,1,3,New Orleans,Louisiana,-90.05837890000002,29.9736728,0.6931471805599453,1.3862943611198906,2,7
719,2017-09-10,1712 West Spring Creek Parkway Plano Texas,1.819753719263816,9,1,Plano,Texas,-96.7275947,33.0565114,2.302585092994046,0.6931471805599453,0,15
720,2017-09-13,3100 block of N 2nd St Philadelphia Pennsylvania,0.4828313737302301,0,4,Philadelphia,Pennsylvania,-75.1332171,39.9973235,0.0,1.6094379124341005,4,0
720,2017-09-13,400 block of S Duke St York Pennsylvania,0.4828313737302301,0,4,York,Pennsylvania,-76.722985,39.957359999999994,0.0,1.6094379124341005,4,0
720,2017-09-13,14626 S Jackson Rd Rockford Washington,0.9010913347279288,1,3,Rockford,Washington,-117.19669590000001,47.519534,0.6931471805599453,1.3862943611198906,2,6
720,2017-09-13,1000 block of Morehead St Memphis Tennessee,1.0227308671603779,1,5,Memphis,Tennessee,-90.02512109999998,35.1680474,0.6931471805599453,1.791759469228055,2,11
721,2017-09-16,920 Lady Street Columbia South Carolina,0.6591673732008658,0,8,Columbia,South Carolina,-81.03768670000002,34.001302200000005,0.0,2.19722457733622,5,5
722,2017-09-17,300 Mistletoe St Petersburg Virginia,0.9680344001221916,1,4,Petersburg,Virginia,-77.4049063,37.21673610000001,0.6931471805599453,1.6094379124341005,2,9
722,2017-09-17,5000 block of Stanton Street Detroit Michigan,0.9010913347279288,1,3,Detroit,Michigan,-83.0905192,42.3497679,0.6931471805599453,1.3862943611198906,2,5
723,2017-09-20,4300 block of 23rd Ct Gary Indiana,0.5375278407684164,0,5,Gary,Indiana,-87.39067659999998,41.575605700000004,0.0,1.791759469228055,7,3
724,2017-09-23,1164 Albany Ave Hartford Connecticut,1.0986122886681096,2,2,Hartford,Connecticut,-72.6958082,41.7821945,1.0986122886681098,1.0986122886681098,1,8
724,2017-09-23,Seminary St and Jackson St Danville Illinois,0.5375278407684164,0,5,Danville,Illinois,-87.62727749999998,40.1303411,0.0,1.791759469228055,7,4
724,2017-09-23,818 Real Rd Bakersfield California,0.9680344001221916,1,4,Bakersfield,California,-119.0432433,35.3657935,0.6931471805599453,1.6094379124341005,2,8
725,2017-09-24,6000 block of Hoover Dr Mays Landing New Jersey,0.9010913347279288,1,3,Mays Landing,New Jersey,-74.7662728,39.4511646,0.6931471805599453,1.3862943611198906,5,2
725,2017-09-24,1226 E Fayette St Syracuse New York,0.4828313737302301,0,4,Syracuse,New York,-76.1304325,43.0481311,0.0,1.6094379124341005,11,0
725,2017-09-24,3890 Pin Hook Rd Antioch Tennessee,1.1443703995928276,1,8,Antioch,Tennessee,-86.58308000000002,36.0468068,0.6931471805599453,2.19722457733622,1,7
725,2017-09-24,500 block of E. Patapsco Avenue Baltimore Maryland,0.4828313737302301,0,4,Baltimore,Maryland,-76.6039184,39.2368193,0.0,1.6094379124341005,11,0
726,2017-09-26,3200 block of Lyndale Ave Baltimore Maryland,1.0986122886681096,2,2,Baltimore,Maryland,-76.578385,39.31661,1.0986122886681098,1.0986122886681098,1,4
726,2017-09-26,2531 Chelsea Ave Memphis Tennessee,0.4828313737302301,0,4,Memphis,Tennessee,-89.97276059999999,35.1741999,0.0,1.6094379124341005,11,0
726,2017-09-26,100 block of Pastorius St Philadelphia Pennsylvania,0.9010913347279288,1,3,Philadelphia,Pennsylvania,-75.177497,40.04332700000001,0.6931471805599453,1.3862943611198906,5,2
727,2017-09-28,2001 N Rocheblave St New Orleans Louisiana,0.9010913347279288,1,3,New Orleans,Louisiana,-90.06478680000002,29.981489899999996,0.6931471805599453,1.3862943611198906,5,3
728,2017-09-30,800 block of Kerr Avenue Memphis Tennessee,0.9010913347279288,1,3,Memphis,Tennessee,-90.0358906,35.1071634,0.6931471805599453,1.3862943611198906,5,4
729,2017-10-01,3950 Las Vegas Blvd S Las Vegas Nevada,4.693434158178778,59,441,Las Vegas,Nevada,-115.1763365,36.09339170000001,4.0943445622220995,6.091309882077698,0,6
729,2017-10-01,1000 block of Massachusetts St Lawrence Kansas,1.2999897393843562,3,2,Lawrence,Kansas,-95.235711,38.9654625,1.3862943611198906,1.0986122886681098,0,6
730,2017-10-03,2051 NW 65th St Miami Florida,0.4828313737302301,0,4,Miami,Florida,-80.23101489999998,25.833879800000002,0.0,1.6094379124341005,11,0
731,2017-10-05,400 block of W 13th Street Casa Grande Arizona,1.1266065387038702,4,0,Casa Grande,Arizona,-111.757291,32.885415,1.6094379124341005,0.0,3,5
732,2017-10-06,8000 block of S Marshfield Chicago Illinois,0.5375278407684164,0,5,Chicago,Illinois,-87.66494890000001,41.748351,0.0,1.791759469228055,7,2
733,2017-10-07,87th Ave and Thomas Rd Phoenix Arizona,0.4828313737302301,0,4,Phoenix,Arizona,-112.2464783,33.479751,0.0,1.6094379124341005,6,0
734,2017-10-09,3352 Old Spanish Trail Houston Texas,0.5375278407684164,0,5,Houston,Texas,-95.372159,29.7011907,0.0,1.791759469228055,4,2
735,2017-10-10,25th St and Treat Ave San Francisco California,0.4828313737302301,0,4,San Francisco,California,-122.4128627,37.7509769,0.0,1.6094379124341005,5,0
736,2017-10-11,15497 SR 93 Pedro Ohio,1.1266065387038702,4,0,Pedro,Ohio,-82.6423305,38.7082949,1.6094379124341005,0.0,0,9
737,2017-10-12,6 Asbury Ct Aliso Viejo California,1.0986122886681096,2,2,Aliso Viejo,California,-117.73575670000001,33.567506200000004,1.0986122886681098,1.0986122886681098,2,8
738,2017-10-15,107th Ave and Camelback Rd Phoenix Arizona,0.9010913347279288,1,3,Phoenix,Arizona,-112.2900132,33.5081755,0.6931471805599453,1.3862943611198906,2,6
738,2017-10-15,6233 Gulfton St Houston Texas,1.0986122886681096,2,2,Houston,Texas,-95.49150440000001,29.715975800000002,1.0986122886681098,1.0986122886681098,1,7
739,2017-10-16,5th Street Meridian Mississippi,0.9010913347279288,1,3,Meridian,Mississippi,-88.71413340000002,32.361028399999995,0.6931471805599453,1.3862943611198906,3,8
740,2017-10-17,181 Martense St Brooklyn New York,0.4828313737302301,0,4,Brooklyn,New York,-73.95287320000001,40.6516373,0.0,1.6094379124341005,6,0
741,2017-10-18,2111 Emmorton Park Rd Edgewood Maryland,1.3862943611198906,3,3,Edgewood,Maryland,-76.30990440000002,39.4520375,1.3862943611198906,1.3862943611198906,0,11
742,2017-10-21,400 Block of E Nordica St Tampa Florida,0.4828313737302301,0,4,Tampa,Florida,-82.45660769999998,27.9781718,0.0,1.6094379124341005,6,0
742,2017-10-21,1200 block of W Carlas Ln Chester Pennsylvania,0.4828313737302301,0,4,Chester,Pennsylvania,-75.38260720000002,39.8470906,0.0,1.6094379124341005,6,0
742,2017-10-21,1277 12th Ave S Nashville Tennessee,0.4828313737302301,0,4,Nashville,Tennessee,-86.78853000000002,36.14142700000001,0.0,1.6094379124341005,6,0
742,2017-10-21,164 E Eubanks St Jacksonville Florida,0.4828313737302301,0,4,Jacksonville,Florida,-81.62233520000002,30.48471210000001,0.0,1.6094379124341005,6,0
743,2017-10-22,1606 19th St Sw Lanett Alabama,1.3928610645716275,2,7,Lanett,Alabama,-85.2437375,32.843919899999996,1.0986122886681098,2.079441541679836,0,13
743,2017-10-22,Wethersfield Avenue and Elliott Street Hartford Connecticut,0.4828313737302301,0,4,Hartford,Connecticut,-72.673327,41.7464242,0.0,1.6094379124341005,5,0
744,2017-10-23,13000 block of Anchor Village Clearlake Oaks California,1.184916910403644,2,3,Clearlake Oaks,California,-122.6610864,39.024205200000004,1.0986122886681098,1.3862943611198906,2,12
745,2017-10-27,1100 block of Fillmore San Francisco California,0.4828313737302301,0,4,San Francisco,California,-122.4317277,37.77988679999999,0.0,1.6094379124341005,4,0
745,2017-10-27,1716 Prentice St Louisville Kentucky,0.583773044716594,0,6,Louisville,Kentucky,-85.78430139999998,38.2409351,0.0,1.9459101490553128,4,7
746,2017-10-28,N Sycamore St and Franklin Petersburg Virginia,0.9010913347279288,1,3,Petersburg,Virginia,-77.4035777,37.2285381,0.6931471805599453,1.3862943611198906,3,7
746,2017-10-28,1327 N Huron St Toledo Ohio,0.4828313737302301,0,4,Toledo,Ohio,-83.52203370000002,41.661828899999996,0.0,1.6094379124341005,4,0
747,2017-10-29,5500 block of Ave F Austin Texas,0.9010913347279288,1,3,Austin,Texas,-97.7198499,30.3200348,0.6931471805599453,1.3862943611198906,3,7
748,2017-11-03,27600 block of Mirmar Street Lacombe Louisiana,0.9680344001221916,1,4,Lacombe,Louisiana,-89.9421959,30.30983710000001,0.6931471805599453,1.6094379124341005,2,8
748,2017-11-03,147 Roosevelt Ave Buffalo New York,0.4828313737302301,0,4,Buffalo,New York,-78.8079851,42.933670299999996,0.0,1.6094379124341005,5,0
